File,Probability
6404.txt,0.102642105
6405.txt,0.134464543
6406.txt,0.066375499
6407.txt,0.133357836
6408.txt,0.064331603
6409.txt,0.137546367
641.txt,0.251396982
6410.txt,0.081011939
6411.txt,0.108150396
6412.txt,0.079838866
6413.txt,0.047416913
6414.txt,0.256622075
6415.txt,0.079742826
6416.txt,0.185625026
6417.txt,0.114998479
6418.txt,0.084271704
6419.txt,0.096370321
642.txt,0.117019742
6420.txt,0.099886166
6421.txt,0.193144973
6422.txt,0.087324908
6423.txt,0.155831595
6424.txt,0.109779669
6425.txt,0.131715205
6426.txt,0.12947571
6427.txt,0.118552791
6428.txt,0.694917442
6429.txt,0.911204717
643.txt,0.140271077
6430.txt,0.229896004
6431.txt,0.168101298
6432.txt,0.152087188
6433.txt,0.053856786
6434.txt,0.129490284
6435.txt,0.144332648
6436.txt,0.122061028
6437.txt,0.115528423
6438.txt,0.123206187
6439.txt,0.079277389
644.txt,0.092796159
6440.txt,0.101907828
6441.txt,0.103726535
6442.txt,0.170796034
6443.txt,0.11958727
6444.txt,0.09479786
6445.txt,0.017750532
6446.txt,0.035091432
6447.txt,0.168915059
6448.txt,0.023736392
6449.txt,0.681255793
645.txt,0.17030545
6450.txt,0.128476706
6451.txt,0.15039479
6452.txt,0.156595273
6453.txt,0.123194332
6454.txt,0.236236957
6455.txt,0.022105226
6456.txt,0.093663114
6457.txt,0.173258835
6458.txt,0.135369803
6459.txt,0.033622881
646.txt,0.076130298
6460.txt,0.117471355
6461.txt,0.119934546
6462.txt,0.187483846
6463.txt,0.169151741
6464.txt,0.214480044
6465.txt,0.091514781
6466.txt,0.14425976
6467.txt,0.138072929
6468.txt,0.077909911
6469.txt,0.119301432
647.txt,0.104541192
6470.txt,0.114904862
6471.txt,0.122696458
6472.txt,0.131431785
6473.txt,0.130957046
6474.txt,0.040280896
6475.txt,0.157079548
6476.txt,0.335203703
6477.txt,0.080527328
6478.txt,0.056313958
6479.txt,0.137571536
648.txt,0.40684207
6480.txt,0.151238403
6481.txt,0.140699524
6482.txt,0.115130415
6483.txt,0.145434175
6484.txt,0.08546323
6485.txt,0.161538946
6486.txt,0.138956674
6487.txt,0.021935636
6488.txt,0.216963115
6489.txt,0.065331371
649.txt,0.178352135
6490.txt,0.056215164
6491.txt,0.112381887
6492.txt,0.103774314
6493.txt,0.307763385
6494.txt,0.110971227
6495.txt,0.147376364
6496.txt,0.055569402
6497.txt,0.055569402
6498.txt,0.150781813
6499.txt,0.178467882
65.txt,0.165703199
650.txt,0.036182668
6500.txt,0.139518117
6501.txt,0.093244418
6502.txt,0.130699597
6503.txt,0.060786795
6504.txt,0.247804844
6505.txt,0.359204842
6506.txt,0.146714906
6507.txt,0.207661542
6508.txt,0.188162212
6509.txt,0.174003993
651.txt,0.115974159
6510.txt,0.072421043
6511.txt,0.13637566
6512.txt,0.142180519
6513.txt,0.29301398
6514.txt,0.043264641
6515.txt,0.140157465
6516.txt,0.189053678
6517.txt,0.16003072
6518.txt,0.19227174
6519.txt,0.155647503
652.txt,0.125538311
6520.txt,0.166281056
6521.txt,0.152964347
6522.txt,0.149238464
6523.txt,0.067979666
6524.txt,0.124129142
6525.txt,0.134478381
6526.txt,0.170771248
6527.txt,0.155357956
6528.txt,0.130407666
6529.txt,0.20057526
653.txt,0.047920956
6530.txt,0.123389032
6531.txt,0.139664372
6532.txt,0.150354319
6533.txt,0.162611555
6534.txt,0.128820311
6535.txt,0.106044435
6536.txt,0.185169379
6537.txt,0.052137308
6538.txt,0.075350163
6539.txt,0.064785929
654.txt,0.147874453
6540.txt,0.139373449
6541.txt,0.093090359
6542.txt,0.056333211
6543.txt,0.10838371
6544.txt,0.140289268
6545.txt,0.049300174
6546.txt,0.057932504
6547.txt,0.255225571
6548.txt,0.128298956
6549.txt,0.135317303
655.txt,0.126007335
6550.txt,0.170771248
6551.txt,0.108391193
6552.txt,0.197469956
6553.txt,0.150702609
6554.txt,0.141460242
6555.txt,0.164949044
6556.txt,0.0694564
6557.txt,0.127883327
6558.txt,0.116018044
6559.txt,0.150650593
656.txt,0.101887368
6560.txt,0.115226773
6561.txt,0.097436834
6562.txt,0.097849961
6563.txt,0.018554616
6564.txt,0.072152181
6565.txt,0.122840315
6566.txt,0.101586793
6567.txt,0.103142293
6568.txt,0.065119618
6569.txt,0.11958727
657.txt,0.130188531
6570.txt,0.15920109
6571.txt,0.039886231
6572.txt,0.149321061
6573.txt,0.182640762
6574.txt,0.15219169
6575.txt,0.22974814
6576.txt,0.085834502
6577.txt,0.156419844
6578.txt,0.174181815
6579.txt,0.092014839
658.txt,0.143042093
6580.txt,0.090086191
6581.txt,0.118503911
6582.txt,0.086695118
6583.txt,0.207341634
6584.txt,0.187516853
6585.txt,0.186974559
6586.txt,0.170213854
6587.txt,0.112403178
6588.txt,0.135854346
6589.txt,0.262434278
659.txt,0.148719396
6590.txt,0.14399349
6591.txt,0.102437908
6592.txt,0.09675555
6593.txt,0.081103734
6594.txt,0.1540275
6595.txt,0.090644982
6596.txt,0.136790542
6597.txt,0.083045391
6598.txt,0.167041113
6599.txt,0.082107163
66.txt,0.125106101
660.txt,0.090693218
6600.txt,0.085498631
6601.txt,0.164516235
6602.txt,0.102341381
6603.txt,0.166239554
6604.txt,0.113944694
6605.txt,0.117652403
6606.txt,0.120093283
6607.txt,0.15086744
6608.txt,0.101586793
6609.txt,0.150638298
661.txt,0.106664572
6610.txt,0.109115058
6611.txt,0.136442357
6612.txt,0.106130045
6613.txt,0.142157503
6614.txt,0.095504582
6615.txt,0.144368147
6616.txt,0.129862219
6617.txt,0.138340667
6618.txt,0.237945923
6619.txt,0.085291
662.txt,0.137958602
6620.txt,0.148919353
6621.txt,0.08984549
6622.txt,0.087631378
6623.txt,0.170771248
6624.txt,0.140865753
6625.txt,0.111043644
6626.txt,0.072286704
6627.txt,0.048646132
6628.txt,0.132666616
6629.txt,0.101586793
663.txt,0.078625247
6630.txt,0.172312814
6631.txt,0.061081426
6632.txt,0.071338146
6633.txt,0.090720156
6634.txt,0.113721275
6635.txt,0.090838561
6636.txt,0.061081426
6637.txt,0.116698235
6638.txt,0.245617627
6639.txt,0.080023085
664.txt,0.116637981
6640.txt,0.043379543
6641.txt,0.136446122
6642.txt,0.081641849
6643.txt,0.082378323
6644.txt,0.109088519
6645.txt,0.141679865
6646.txt,0.039287578
6647.txt,0.033473103
6648.txt,0.149204664
6649.txt,0.169114747
665.txt,0.110581086
6650.txt,0.093527018
6651.txt,0.15999924
6652.txt,0.255618306
6653.txt,0.080570502
6654.txt,0.120318574
6655.txt,0.156361646
6656.txt,0.184137606
6657.txt,0.146991162
6658.txt,0.025116868
6659.txt,0.09776218
666.txt,0.126311538
6660.txt,0.112973499
6661.txt,0.059266076
6662.txt,0.148554226
6663.txt,0.074724345
6664.txt,0.139810938
6665.txt,0.148914744
6666.txt,0.149021552
6667.txt,0.09516947
6668.txt,0.08337352
6669.txt,0.061081426
667.txt,0.1036944
6670.txt,0.223260258
6671.txt,0.059077921
6672.txt,0.194746131
6673.txt,0.166409879
6674.txt,0.174995968
6675.txt,0.114025498
6676.txt,0.107131263
6677.txt,0.033473103
6678.txt,0.145565663
6679.txt,0.095526748
668.txt,0.103900814
6680.txt,0.11184959
6681.txt,0.071946453
6682.txt,0.115057972
6683.txt,0.102828804
6684.txt,0.124315387
6685.txt,0.14448317
6686.txt,0.080039154
6687.txt,0.158763329
6688.txt,0.115812298
6689.txt,0.099886166
669.txt,0.022105226
6690.txt,0.139026067
6691.txt,0.082333329
6692.txt,0.167444384
6693.txt,0.073534085
6694.txt,0.278484955
6695.txt,0.09775046
6696.txt,0.098098237
6697.txt,0.176971322
6698.txt,0.252985984
6699.txt,0.180450926
67.txt,0.146652617
670.txt,0.187395427
6700.txt,0.277893732
6701.txt,0.144207289
6702.txt,0.377600307
6703.txt,0.213961953
6704.txt,0.187430914
6705.txt,0.111088109
6706.txt,0.141342674
6707.txt,0.217182212
6708.txt,0.097633956
6709.txt,0.080562452
671.txt,0.320514476
6710.txt,0.088288828
6711.txt,0.061081426
6712.txt,0.180795224
6713.txt,0.113884733
6714.txt,0.1382574
6715.txt,0.339935236
6716.txt,0.144861552
6717.txt,0.098844142
6718.txt,0.105894732
6719.txt,0.316485959
672.txt,0.16214944
6720.txt,0.172232832
6721.txt,0.111660488
6722.txt,0.100767399
6723.txt,0.086398823
6724.txt,0.131228626
6725.txt,0.103553943
6726.txt,0.086676649
6727.txt,0.052096761
6728.txt,0.162524819
6729.txt,0.098321555
673.txt,0.113126288
6730.txt,0.139115394
6731.txt,0.099427189
6732.txt,0.059266076
6733.txt,0.056348227
6734.txt,0.033473103
6735.txt,0.085834502
6736.txt,0.120959421
6737.txt,0.180670303
6738.txt,0.375573488
6739.txt,0.301836794
674.txt,0.240620955
6740.txt,0.335203703
6741.txt,0.065169306
6742.txt,0.227519883
6743.txt,0.19469077
6744.txt,0.151807076
6745.txt,0.062766742
6746.txt,0.110170646
6747.txt,0.115235779
6748.txt,0.116558645
6749.txt,0.080370249
675.txt,0.098735485
6750.txt,0.093124393
6751.txt,0.174006068
6752.txt,0.088698905
6753.txt,0.129485375
6754.txt,0.168599558
6755.txt,0.196255541
6756.txt,0.121042521
6757.txt,0.138276163
6758.txt,0.104218752
6759.txt,0.065468118
676.txt,0.117304908
6760.txt,0.09692609
6761.txt,0.168838522
6762.txt,0.111516079
6763.txt,0.151282852
6764.txt,0.144466061
6765.txt,0.105656683
6766.txt,0.126361131
6767.txt,0.139836709
6768.txt,0.124389308
6769.txt,0.08132983
677.txt,0.123458259
6770.txt,0.090485343
6771.txt,0.204630065
6772.txt,0.115375612
6773.txt,0.092284827
6774.txt,0.10116642
6775.txt,0.075580384
6776.txt,0.090816529
6777.txt,0.113884053
6778.txt,0.134163271
6779.txt,0.053583034
678.txt,0.128593802
6780.txt,0.148697285
6781.txt,0.342513459
6782.txt,0.137043172
6783.txt,0.152356434
6784.txt,0.104036346
6785.txt,0.117085037
6786.txt,0.157191814
6787.txt,0.091399727
6788.txt,0.060092
6789.txt,0.16013889
679.txt,0.049813616
6790.txt,0.090476186
6791.txt,0.189034675
6792.txt,0.065945439
6793.txt,0.118660552
6794.txt,0.118743354
6795.txt,0.211566636
6796.txt,0.019790308
6797.txt,0.101804683
6798.txt,0.456214082
6799.txt,0.103578194
68.txt,0.103287899
680.txt,0.065050362
6800.txt,0.108610779
6801.txt,0.103538558
6802.txt,0.158792823
6803.txt,0.100244987
6804.txt,0.138492872
6805.txt,0.14904707
6806.txt,0.224851316
6807.txt,0.287784371
6808.txt,0.134255784
6809.txt,0.086021537
681.txt,0.055631202
6810.txt,0.124349377
6811.txt,0.173565908
6812.txt,0.033690881
6813.txt,0.115057972
6814.txt,0.335203703
6815.txt,0.171829633
6816.txt,0.154871723
6817.txt,0.142690131
6818.txt,0.158718901
6819.txt,0.024467623
682.txt,0.235389651
6820.txt,0.130890824
6821.txt,0.536102825
6822.txt,0.09445329
6823.txt,0.02040425
6824.txt,0.133664295
6825.txt,0.073417354
6826.txt,0.117824283
6827.txt,0.50606637
6828.txt,0.106153121
6829.txt,0.107572054
683.txt,0.074442163
6830.txt,0.047093472
6831.txt,0.100676491
6832.txt,0.119246345
6833.txt,0.120019203
6834.txt,0.139483584
6835.txt,0.165060407
6836.txt,0.182266656
6837.txt,0.335203703
6838.txt,0.16092762
6839.txt,0.099882771
684.txt,0.171525827
6840.txt,0.12738819
6841.txt,0.160353261
6842.txt,0.066844851
6843.txt,0.165262822
6844.txt,0.164949044
6845.txt,0.066828327
6846.txt,0.20207792
6847.txt,0.131718116
6848.txt,0.215899203
6849.txt,0.062206961
685.txt,0.098062671
6850.txt,0.074376974
6851.txt,0.125197271
6852.txt,0.261867426
6853.txt,0.087808907
6854.txt,0.07581032
6855.txt,0.118096468
6856.txt,0.173841416
6857.txt,0.142019818
6858.txt,0.141910077
6859.txt,0.131937978
686.txt,0.063179955
6860.txt,0.172369979
6861.txt,0.033622881
6862.txt,0.073122538
6863.txt,0.194843639
6864.txt,0.090796932
6865.txt,0.124519697
6866.txt,0.064011457
6867.txt,0.119339283
6868.txt,0.064829118
6869.txt,0.111482332
687.txt,0.072197171
6870.txt,0.056676715
6871.txt,0.125523116
6872.txt,0.193789218
6873.txt,0.135854346
6874.txt,0.133226798
6875.txt,0.098049758
6876.txt,0.216497311
6877.txt,0.101227827
6878.txt,0.141915516
6879.txt,0.099977416
688.txt,0.166504772
6880.txt,0.088340785
6881.txt,0.15527267
6882.txt,0.195018158
6883.txt,0.122837233
6884.txt,0.175634265
6885.txt,0.171396739
6886.txt,0.118042496
6887.txt,0.098467424
6888.txt,0.059690936
6889.txt,0.093916054
689.txt,0.169008622
6890.txt,0.163383916
6891.txt,0.021556979
6892.txt,0.155692455
6893.txt,0.021002863
6894.txt,0.110035548
6895.txt,0.040077014
6896.txt,0.130315952
6897.txt,0.166826853
6898.txt,0.165947644
6899.txt,0.150698266
69.txt,0.109720148
690.txt,0.157157199
6900.txt,0.076764135
6901.txt,0.104888871
6902.txt,0.103841613
6903.txt,0.114871723
6904.txt,0.106154351
6905.txt,0.154574616
6906.txt,0.065629593
6907.txt,0.157864659
6908.txt,0.078113105
6909.txt,0.126282629
691.txt,0.092054917
6910.txt,0.043264641
6911.txt,0.3689826
6912.txt,0.105769046
6913.txt,0.372932084
6914.txt,0.053224712
6915.txt,0.061081426
6916.txt,0.169666284
6917.txt,0.613446088
6918.txt,0.119971456
6919.txt,0.164688537
692.txt,0.021776401
6920.txt,0.102086078
6921.txt,0.084006275
6922.txt,0.180735471
6923.txt,0.107978712
6924.txt,0.052461656
6925.txt,0.087544456
6926.txt,0.164362014
6927.txt,0.084383125
6928.txt,0.130980927
6929.txt,0.170792688
693.txt,0.071186409
6930.txt,0.130432387
6931.txt,0.089622435
6932.txt,0.15909497
6933.txt,0.079125494
6934.txt,0.131752323
6935.txt,0.07207847
6936.txt,0.187175728
6937.txt,0.167612299
6938.txt,0.070349856
6939.txt,0.117102206
694.txt,0.043379543
6940.txt,0.109949793
6941.txt,0.161817214
6942.txt,0.077031152
6943.txt,0.065331371
6944.txt,0.14689094
6945.txt,0.165947644
6946.txt,0.119730691
6947.txt,0.125387193
6948.txt,0.084889748
6949.txt,0.152511436
695.txt,0.077540333
6950.txt,0.15420478
6951.txt,0.097317053
6952.txt,0.141881535
6953.txt,0.033622881
6954.txt,0.038180611
6955.txt,0.222538811
6956.txt,0.291747038
6957.txt,0.118985509
6958.txt,0.145653406
6959.txt,0.062730309
696.txt,0.052601434
6960.txt,0.123315437
6961.txt,0.158969071
6962.txt,0.120987501
6963.txt,0.129508326
6964.txt,0.123240293
6965.txt,0.055393514
6966.txt,0.22975826
6967.txt,0.333071908
6968.txt,0.276108261
6969.txt,0.15565976
697.txt,0.093100452
6970.txt,0.150821293
6971.txt,0.020131951
6972.txt,0.067269046
6973.txt,0.173881456
6974.txt,0.09312587
6975.txt,0.12522863
6976.txt,0.314796291
6977.txt,0.117995125
6978.txt,0.276108261
6979.txt,0.170444908
698.txt,0.08769495
6980.txt,0.1060252
6981.txt,0.103507171
6982.txt,0.277167352
6983.txt,0.277167352
6984.txt,0.255218708
6985.txt,0.277167352
6986.txt,0.207014531
6987.txt,0.277167352
6988.txt,0.117036156
6989.txt,0.114505156
699.txt,0.066978755
6990.txt,0.18109951
6991.txt,0.08625888
6992.txt,0.388229361
6993.txt,0.139814216
6994.txt,0.02406503
6995.txt,0.10067075
6996.txt,0.093542348
6997.txt,0.280056476
6998.txt,0.10517952
6999.txt,0.112073489
7.txt,0.081836823
70.txt,0.243286296
700.txt,0.119669471
7000.txt,0.116188725
7001.txt,0.07644912
7002.txt,0.115155246
7003.txt,0.074497833
7004.txt,0.137322941
7005.txt,0.158367801
7006.txt,0.140309545
7007.txt,0.141928688
7008.txt,0.167991014
7009.txt,0.276108261
701.txt,0.080096057
7010.txt,0.0465401
7011.txt,0.029453879
7012.txt,0.108874467
7013.txt,0.153661935
7014.txt,0.202429002
7015.txt,0.164787763
7016.txt,0.187307584
7017.txt,0.054326206
7018.txt,0.204829111
7019.txt,0.172643602
702.txt,0.116146771
7020.txt,0.224302758
7021.txt,0.192700687
7022.txt,0.120315506
7023.txt,0.116316915
7024.txt,0.147190692
7025.txt,0.086434925
7026.txt,0.174150359
7027.txt,0.143776961
7028.txt,0.103229412
7029.txt,0.049892264
703.txt,0.151350435
7030.txt,0.135777634
7031.txt,0.067767234
7032.txt,0.079615946
7033.txt,0.081496158
7034.txt,0.021614507
7035.txt,0.079522896
7036.txt,0.146392229
7037.txt,0.054103353
7038.txt,0.026248993
7039.txt,0.134952105
704.txt,0.225249995
7040.txt,0.120908341
7041.txt,0.163309521
7042.txt,0.077160606
7043.txt,0.179262702
7044.txt,0.121425189
7045.txt,0.408698617
7046.txt,0.0874541
7047.txt,0.158619641
7048.txt,0.094537092
7049.txt,0.061081426
705.txt,0.126128378
7050.txt,0.156467665
7051.txt,0.154466689
7052.txt,0.207866344
7053.txt,0.067767234
7054.txt,0.111183103
7055.txt,0.097591679
7056.txt,0.106325174
7057.txt,0.116095976
7058.txt,0.051005169
7059.txt,0.043805477
706.txt,0.127923203
7060.txt,0.153416282
7061.txt,0.106945342
7062.txt,0.054393403
7063.txt,0.153139379
7064.txt,0.45814984
7065.txt,0.081824333
7066.txt,0.121698176
7067.txt,0.081357973
7068.txt,0.272366938
7069.txt,0.452579308
707.txt,0.077620732
7070.txt,0.14904856
7071.txt,0.124156673
7072.txt,0.144031147
7073.txt,0.136732979
7074.txt,0.422884967
7075.txt,0.09575973
7076.txt,0.122443148
7077.txt,0.196910562
7078.txt,0.132954819
7079.txt,0.195648064
708.txt,0.125984521
7080.txt,0.148781406
7081.txt,0.206455614
7082.txt,0.184792054
7083.txt,0.117469118
7084.txt,0.079005968
7085.txt,0.15215529
7086.txt,0.154265218
7087.txt,0.281269022
7088.txt,0.071169768
7089.txt,0.053281364
709.txt,0.089513402
7090.txt,0.104881638
7091.txt,0.118344733
7092.txt,0.205996989
7093.txt,0.377863349
7094.txt,0.025116868
7095.txt,0.112383179
7096.txt,0.237716242
7097.txt,0.138453347
7098.txt,0.163643426
7099.txt,0.119649267
71.txt,0.087954536
710.txt,0.041611366
7100.txt,0.201003459
7101.txt,0.11420891
7102.txt,0.086319581
7103.txt,0.147159975
7104.txt,0.269483585
7105.txt,0.061922653
7106.txt,0.065049127
7107.txt,0.112080266
7108.txt,0.101804683
7109.txt,0.165265612
711.txt,0.124323447
7110.txt,0.16621222
7111.txt,0.071249217
7112.txt,0.157257054
7113.txt,0.077151137
7114.txt,0.13487293
7115.txt,0.23609623
7116.txt,0.163841447
7117.txt,0.135376587
7118.txt,0.15112366
7119.txt,0.165727798
712.txt,0.060786795
7120.txt,0.067060385
7121.txt,0.126541475
7122.txt,0.148167889
7123.txt,0.123495872
7124.txt,0.022105226
7125.txt,0.150535137
7126.txt,0.170771248
7127.txt,0.119386458
7128.txt,0.099992357
7129.txt,0.067980785
713.txt,0.071863256
7130.txt,0.091760335
7131.txt,0.107752291
7132.txt,0.15475279
7133.txt,0.133701478
7134.txt,0.275561777
7135.txt,0.168114813
7136.txt,0.335203703
7137.txt,0.119840193
7138.txt,0.153623192
7139.txt,0.108127503
714.txt,0.128199223
7140.txt,0.099538826
7141.txt,0.11910278
7142.txt,0.148220924
7143.txt,0.134408121
7144.txt,0.130648015
7145.txt,0.071115648
7146.txt,0.504741513
7147.txt,0.097151146
7148.txt,0.208903245
7149.txt,0.088218195
715.txt,0.19762411
7150.txt,0.04860283
7151.txt,0.121076728
7152.txt,0.078620381
7153.txt,0.080527328
7154.txt,0.061081426
7155.txt,0.106912763
7156.txt,0.147997313
7157.txt,0.101586793
7158.txt,0.170474448
7159.txt,0.12296298
716.txt,0.041902143
7160.txt,0.069148099
7161.txt,0.102705772
7162.txt,0.099959541
7163.txt,0.162524819
7164.txt,0.13882748
7165.txt,0.143437645
7166.txt,0.184475077
7167.txt,0.215189884
7168.txt,0.118104201
7169.txt,0.15512337
717.txt,0.048048299
7170.txt,0.213915692
7171.txt,0.096702845
7172.txt,0.133514645
7173.txt,0.104152627
7174.txt,0.107426716
7175.txt,0.200869656
7176.txt,0.142892504
7177.txt,0.21933334
7178.txt,0.113581028
7179.txt,0.212166617
718.txt,0.149763717
7180.txt,0.072286704
7181.txt,0.112611627
7182.txt,0.188438315
7183.txt,0.143114503
7184.txt,0.176715575
7185.txt,0.111889207
7186.txt,0.055359251
7187.txt,0.057932504
7188.txt,0.154565376
7189.txt,0.276224521
719.txt,0.066580087
7190.txt,0.142778219
7191.txt,0.150598408
7192.txt,0.11887972
7193.txt,0.117885779
7194.txt,0.120083886
7195.txt,0.120668952
7196.txt,0.148773503
7197.txt,0.043379543
7198.txt,0.086945294
7199.txt,0.158180372
72.txt,0.042842931
720.txt,0.118303334
7200.txt,0.097887117
7201.txt,0.166182276
7202.txt,0.139539066
7203.txt,0.14414696
7204.txt,0.080039154
7205.txt,0.174144642
7206.txt,0.070047375
7207.txt,0.160419052
7208.txt,0.072222391
7209.txt,0.19469077
721.txt,0.101570407
7210.txt,0.022992064
7211.txt,0.05283283
7212.txt,0.135278753
7213.txt,0.213990458
7214.txt,0.122477069
7215.txt,0.149982968
7216.txt,0.118169925
7217.txt,0.077783313
7218.txt,0.219344414
7219.txt,0.11958727
722.txt,0.296186798
7220.txt,0.122879914
7221.txt,0.121328985
7222.txt,0.296186798
7223.txt,0.101586793
7224.txt,0.065331371
7225.txt,0.134748873
7226.txt,0.135852778
7227.txt,0.115057972
7228.txt,0.277906425
7229.txt,0.18777609
723.txt,0.052407943
7230.txt,0.307763385
7231.txt,0.075714157
7232.txt,0.072286704
7233.txt,0.145320558
7234.txt,0.114507175
7235.txt,0.123994694
7236.txt,0.093163522
7237.txt,0.151469676
7238.txt,0.152377648
7239.txt,0.112761609
724.txt,0.211668049
7240.txt,0.293775834
7241.txt,0.438791895
7242.txt,0.124801982
7243.txt,0.114623551
7244.txt,0.164739505
7245.txt,0.115812298
7246.txt,0.179443758
7247.txt,0.281921361
7248.txt,0.306074457
7249.txt,0.304216351
725.txt,0.131674434
7250.txt,0.081917017
7251.txt,0.11958727
7252.txt,0.060201293
7253.txt,0.098355585
7254.txt,0.156140372
7255.txt,0.138662381
7256.txt,0.15540703
7257.txt,0.139942251
7258.txt,0.085834502
7259.txt,0.152222948
726.txt,0.148146141
7260.txt,0.17802356
7261.txt,0.025360135
7262.txt,0.038377557
7263.txt,0.110277822
7264.txt,0.065357958
7265.txt,0.108756044
7266.txt,0.037818952
7267.txt,0.138340667
7268.txt,0.236315852
7269.txt,0.129776771
727.txt,0.147476868
7270.txt,0.046100163
7271.txt,0.100571264
7272.txt,0.159735775
7273.txt,0.083700238
7274.txt,0.121397616
7275.txt,0.103841613
7276.txt,0.093835046
7277.txt,0.091200261
7278.txt,0.074700624
7279.txt,0.061970591
728.txt,0.161173233
7280.txt,0.131069821
7281.txt,0.197868796
7282.txt,0.238141944
7283.txt,0.193624207
7284.txt,0.150716125
7285.txt,0.056964371
7286.txt,0.112667722
7287.txt,0.178411099
7288.txt,0.149760529
7289.txt,0.087884134
729.txt,0.070495609
7290.txt,0.138842873
7291.txt,0.120987501
7292.txt,0.047544291
7293.txt,0.079253129
7294.txt,0.085834502
